2017-12-5	1712.01197	Particle Computation: Complexity, Algorithms, and Logic	cs.ET cs.CG cs.DC cs.DS cs.RO
2017-12-5	1712.01208	The Case for Learned Index Structures	cs.DB cs.DS cs.NE
2017-12-5	1712.01231	Sub-clustering in decomposable graphs and size-varying junction trees	stat.ME cs.DS stat.CO
2017-12-5	1712.01241	Clustering Stable Instances of Euclidean k-means	cs.LG cs.DS
2017-12-5	1712.01524	Collecting Telemetry Data Privately	cs.CR cs.DS
2017-12-5	1712.01834	Optimal Quasi-Gray Codes: The Alphabet Matters	cs.IT cs.CC cs.DS math.IT
2017-12-6	1712.01725	Approximating the Spectrum of a Graph	cs.DS
2017-12-6	1712.01774	Optimal Fast Johnson-Lindenstrauss Embeddings for Large Data Sets	cs.DS
2017-12-6	1712.01779	Pay for a Sliding Bloom Filter and Get Counting, Distinct Elements, and  Entropy for Free	cs.DS
2017-12-6	1712.01781	Arithmetic Progression Hypergraphs: Examining the Second Moment Method	cs.DS
2017-12-6	1712.01971	Deterministic Heavy Hitters with Sublinear Query Time	cs.DS
2017-12-6	1712.02076	Oblivious Routing via Random Walks	cs.DS
2017-12-6	1712.02103	Exact Algorithms With Worst-case Guarantee For Scheduling: From Theory  to Practice	cs.CC cs.DS
2017-12-6	1712.02176	Lifting Linear Extension Complexity Bounds to the Mixed-Integer Setting	cs.DM cs.DS math.OC
2017-12-7	1712.02302	Which groups are amenable to proving exponent two for matrix  multiplication?	math.GR cs.DS math.CO
2017-12-7	1712.02371	A note on searching sorted unbalanced three-dimensional arrays	cs.DS
2017-12-7	1712.02447	On Colouring $(2P_2,H)$-Free and $(P_5,H)$-Free Graphs	cs.CC cs.DS math.CO
2017-12-7	1712.02485	The Approximate Duality Gap Technique: A Unified Theory of First-Order  Methods	math.OC cs.DS
2017-12-8	1712.02827	Core Discovery in Hidden Graphs	cs.DS
2017-12-8	1712.02965	Deciding the existence of a cherry-picking sequence is hard on two trees	q-bio.PE cs.DS
2017-12-8	1712.02977	Periortree: An Extention of R-Tree for Periodic Boundary Conditions	cs.DS
2017-12-9	1712.03158	Graph-based time-space trade-offs for approximate near neighbors	cs.DS cs.CC cs.CG cs.CR cs.IR
2017-12-9	1712.03349	Improved Space-efficient Linear Time Algorithms for Some Classical Graph  Problems	cs.DS
2017-12-9	1712.03371	Risk averse single machine scheduling - complexity and approximation	cs.DS
2017-12-11	1712.03554	Simulation of Quantum Circuits via Stabilizer Frames	cs.DS quant-ph
2017-12-11	1712.03693	Faster integer and polynomial multiplication using cyclotomic  coefficient rings	cs.SC cs.DS math.NT
2017-12-11	1712.03714	Efficient enumeration of solutions produced by closure operations	cs.CC cs.DM cs.DS
2017-12-11	1801.04307	Robust Sparse Fourier Transform Based on The Fourier Projection-Slice  Theorem	eess.SP cs.DS
2017-12-12	1712.04043	How to navigate through obstacles?	cs.CG cs.CC cs.DM cs.DS
2017-12-12	1712.04127	On the existence of a cherry-picking sequence	q-bio.PE cs.DS
2017-12-12	1712.04131	Attaching leaves and picking cherries to characterise the hybridisation  number for a set of phylogenies	q-bio.PE cs.DS math.CO
2017-12-12	1712.04146	A Random Sample Partition Data Model for Big Data Analysis	cs.DC cs.DS physics.data-an stat.ML
2017-12-12	1712.04159	Mining Non-Redundant Local Process Models From Sequence Databases	cs.DS cs.AI cs.DB
2017-12-12	1712.04196	Empirical Evaluation of Kernel PCA Approximation Methods in  Classification Tasks	cs.LG cs.DS
2017-12-12	1712.04217	Dynamic Discrete Tomography	cs.DS math.CO
2017-12-12	1712.04264	Efficient Approximation Algorithms for String Kernel Based Sequence  Classification	cs.DS
2017-12-13	1712.04544	Hierarchical Bloom Filter Trees for Approximate Matching	cs.CR cs.DS
2017-12-13	1712.04581	Potential-Function Proofs for First-Order Methods	cs.LG cs.DS math.OC
2017-12-13	1712.04637	Ellipsoid Method for Linear Programming made simple	cs.DS
2017-12-14	1712.04886	Optimal Construction of Compressed Indexes for Highly Repetitive Texts	cs.DS
2017-12-14	1712.05010	QPTAS and Subexponential Algorithm for Maximum Clique on Disk Graphs	cs.CG cs.DS
2017-12-14	1712.05020	B-slack trees: Highly Space Efficient B-trees	cs.DS cs.DC
2017-12-14	1712.05218	Approximation Algorithms for Replenishment Problems with Fixed Turnover  Times	cs.DS
2017-12-14	1712.05222	Symmetry Detection for Quadratically Constrained Quadratic Programs  Using Binary Layered Graphs	math.OC cs.DS
2017-12-15	1712.05450	Online Submodular Welfare Maximization: Greedy Beats 1/2 in Random Order	cs.DS
2017-12-15	1712.05517	New and Improved Algorithms for Unordered Tree Inclusion	cs.DS
2017-12-16	1712.05822	Optimal top dag compression	cs.DS
2017-12-16	1712.05825	Unifying Sparsest Cut, Cluster Deletion, and Modularity Clustering  Objectives with Correlation Clustering	cs.DS cs.SI
2017-12-16	1712.05876	Bubble-Flip -- A New Generation Algorithm for Prefix Normal Words	cs.DS
2017-12-16	1712.06587	Solving satisfiability using inclusion-exclusion	cs.DS math.CO
2017-12-17	1712.06039	Syndrome decoding of Reed-Muller codes and tensor decomposition over  finite fields	cs.IT cs.DS math.IT
2017-12-18	1712.06309	FPT-algorithms for some problems related to integer programming	math.OC cs.CC cs.DS
2017-12-18	1712.06996	Approximation algorithms for stochastic and risk-averse optimization	cs.DS
2017-12-19	1712.06473	The Power of Vertex Sparsifiers in Dynamic Graph Algorithms	cs.DS
2017-12-19	1712.06481	Inductive $k$-independent graphs and $c$-colorable subgraphs in  scheduling: A review	cs.DM cs.DS math.OC
2017-12-19	1712.06690	An Experimental Evaluation of a Bounded Expansion Algorithmic Pipeline	cs.DS
2017-12-19	1712.06706	Fast Algorithms for Delta-Separated Sparsity Projection	cs.DS cs.DM
2017-12-19	1712.06763	A tight lower bound for an online hypercube packing problem and bounds  for prices of anarchy of a related game	cs.DS
2017-12-19	1712.06865	Approximate Correlation Clustering Using Same-Cluster Queries	cs.DS
2017-12-20	1712.06970	Enumerating maximal cliques in link streams with durations	cs.DS
2017-12-20	1712.06989	A Faster Drop-in Implementation for Leaf-wise Exact Greedy Induction of  Decision Tree Using Pre-sorted Deque	cs.DS
2017-12-20	1712.07041	The cavity approach for Steiner trees packing problems	cs.DS cond-mat.stat-mech
2017-12-20	1712.07099	A Collection of Lower Bounds for Online Matching on the Line	cs.DS
2017-12-20	1712.07196	Calibrating Noise to Variance in Adaptive Data Analysis	cs.LG cs.CR cs.DS cs.IT math.IT
2017-12-20	1712.07246	Further limitations of the known approaches for matrix multiplication	cs.CC cs.DS
2017-12-20	1712.07431	Text Indexing and Searching in Sublinear Time	cs.DS
2017-12-20	1712.07504	On Counting Perfect Matchings in General Graphs	cs.DS
2017-12-21	1712.07697	Renaissance: A Self-Stabilizing Distributed SDN Control Plane using  In-band Communications	cs.NI cs.DC cs.DS
2017-12-21	1712.07906	Bounds on the Entropy of a Function of a Random Variable and their  Applications	cs.IT cs.DS math.IT
2017-12-21	1712.08482	Encoding Watermark Numbers as Reducible Permutation Graphs using  Self-inverting Permutations	cs.DS
2017-12-22	1712.08130	A Fast Algorithm for Separated Sparsity via Perturbed Lagrangians	cs.DS cs.IT math.IT
2017-12-22	1712.08147	Tight Hardness for Shortest Cycles and Paths in Sparse Graphs	cs.DS
2017-12-22	1712.08205	Practically-Self-Stabilizing Vector Clocks in the Absence of Execution  Fairness	cs.DC cs.DS
2017-12-22	1712.08285	Grand Challenge: Optimized Stage Processing for Anomaly Detection on  Numerical Data Streams	cs.PF cs.DS cs.SE
2017-12-22	1712.08328	A simple introduction to Karmarkar's Algorithm for Linear Programming	math.OC cs.DS
2017-12-22	1712.08345	Proceedings Third Workshop on Graphs as Models	cs.LO cs.DC cs.DS cs.SE
2017-12-22	1712.08362	Connected Vertex Cover for $(sP_1+P_5)$-Free Graphs	cs.DS cs.CC cs.DM math.CO
2017-12-23	1712.08558	Lattice-based Locality Sensitive Hashing is Optimal	cs.DS
2017-12-23	1712.08573	Longest common substring with approximately $k$ mismatches	cs.DS
2017-12-23	1712.08685	Sampling for Approximate Bipartite Network Projection	cs.SI cs.DS cs.IR math.ST stat.TH
2017-12-23	1712.08709	Pruning based Distance Sketches with Provable Guarantees on Random  Graphs	cs.SI cs.DS math.PR physics.soc-ph
2017-12-23	1712.08712	Persistence of the Jordan center in Random Growing Trees	cs.SI cs.DS
2017-12-23	1712.08749	Cartesian trees and Lyndon trees	cs.DS cs.CC
2017-12-24	1712.08809	The tractability frontier of well-designed SPARQL queries	cs.DB cs.DS cs.LO
2017-12-24	1712.08880	Lectures on Randomized Numerical Linear Algebra	cs.DS stat.ML
2017-12-25	1712.08963	Towards Profit Maximization for Online Social Network Providers	cs.SI cs.DS
2017-12-25	1712.09007	Stochastic Multi-armed Bandits in Constant Space	cs.DS cs.LG stat.ML
2017-12-26	1712.09121	Improved Distributed Algorithms for Exact Shortest Paths	cs.DC cs.DS
2017-12-26	1712.09166	Near-linear Time Algorithm for Approximate Minimum Degree Spanning Trees	cs.DS
2017-12-26	1712.09203	Algorithmic Regularization in Over-parameterized Matrix Sensing and  Neural Networks with Quadratic Activations	cs.LG cs.DS math.OC stat.ML
2017-12-26	1712.09230	Space-Efficient Algorithms for Longest Increasing Subsequence	cs.DS
2017-12-27	1712.09379	IHT dies hard: Provable accelerated Iterative Hard Thresholding	math.OC cs.DS cs.LG cs.NA stat.ML
2017-12-27	1712.09473	Sketching for Kronecker Product Regression and P-splines	cs.DS cs.LG stat.ML
2017-12-27	1712.09494	Analysing the Performance of GPU Hash Tables for State Space Exploration	cs.DC cs.DS
2017-12-27	1801.05857	On the Scalability of the GPUexplore Explicit-State Model Checker	cs.DC cs.DS
2017-12-28	1712.09624	Cuckoo++ Hash Tables: High-Performance Hash Tables for Networking  Applications	cs.NI cs.DB cs.DS cs.PF
2017-12-28	1712.09630	Tensor network complexity of multilinear maps	cs.CC cs.DS
2017-12-28	1712.09636	Analysis of Concurrent Lock-Free Hash Tries with Constant-Time  Operations	cs.DS
2017-12-28	1712.09666	A Fast and Accurate Failure Frequency Approximation for $k$-Terminal  Reliability Systems	cs.DS cs.NI
2017-12-28	1712.09679	Enumerating consistent subgraphs of directed acyclic graphs: an insight  into biomedical ontologies	cs.DS cs.DM q-bio.BM
2017-12-28	1712.09738	On the Decision Tree Complexity of String Matching	cs.CC cs.DS math.CO
2017-12-28	1712.09856	Tight Bounds for Maximal Identifiability of Failure Nodes in Boolean  Network Tomography	cs.DS cs.NI
2017-12-29	1712.09948	Minimizing Polarization and Disagreement in Social Networks	cs.SI cs.DS cs.LG
2017-12-29	1712.10163	Estimation under group actions: recovering orbits from invariants	math.ST cs.DS cs.IT math.AC math.IT stat.TH
2017-12-29	1712.10197	Interesting Paths in the Mapper	cs.CG cs.DS math.AT
2017-12-30	1712.10261	Optimal Lower Bounds for Sketching Graph Cuts	cs.DS cs.DM
2017-12-30	1712.10273	Improved Online Algorithm for Weighted Flow Time	cs.DS
2017-12-30	1801.00776	Sorting Real Numbers in $O(n\sqrt{\log n})$ Time and Linear Space	cs.DS
2017-12-30	1801.00777	Effective algorithms for homogeneous utility functions	cs.DS
2017-12-31	1801.00202	Efficiently Enumerating all Maximal Cliques with Bit-Parallelism	cs.DS
2018-1-1	1801.00313	Approximating Node-Weighted k-MST on Planar Graphs	cs.DS
2018-1-1	1801.00316	Pull and Push&Pull in Random Evolving Graphs	cs.DS math.CO
2018-1-1	1801.00365	Broadcasting Spanning Forests on a Multiple-Access Channel	cs.DS cs.NI
2018-1-2	1801.00527	Freeform Assembly Planning	cs.CE cs.CC cs.DS cs.RO
2018-1-2	1801.05855	On Spectral Graph Embedding: A Non-Backtracking Perspective and Graph  Approximation	cs.SI cs.DS
2018-1-3	1801.00716	Computing Hitting Set Kernels By AC^0-Circuits	cs.CC cs.DS
2018-1-3	1801.00760	The cover time of a biased random walk on a random cubic graph	math.CO cs.DS
2018-1-4	1801.01059	Slowing Down Top Trees for Better Worst-Case Bounds	cs.DS
2018-1-4	1801.01096	On Periodicity Lemma for Partial Words	cs.DM cs.DS math.CO
2018-1-4	1801.01105	Generalizing the Kawaguchi-Kyan bound to stochastic parallel machine  scheduling	cs.DM cs.DS
2018-1-5	1801.01404	String Periods in the Order-Preserving Model	cs.DS
2018-1-5	1801.01689	Coordinated Motion Planning: Reconfiguring a Swarm of Labeled Robots  with Bounded Stretch	cs.CG cs.DS cs.RO
2018-1-6	1801.01903	Local Mixing Time: Distributed Computation and Applications	cs.DC cs.DS
2018-1-8	1801.02239	Heuristic algorithms for the min-max edge 2-coloring problem	cs.DS
2018-1-8	1801.02358	Improved algorithms for the Shortest Vector Problem and the Closest  Vector Problem in the infinity norm	cs.DS
2018-1-8	1801.02363	Efficient and Effective Quantum Compiling for Entanglement-based Machine  Learning on IBM Q Devices	quant-ph cs.DS cs.LG cs.SE
2018-1-8	1801.02982	How To Make the Gradients Small Stochastically: Even Faster Convex and  Nonconvex SGD	cs.LG cs.DS math.OC stat.ML
2018-1-9	1801.02693	Stable Marriage with Multi-Modal Preferences	cs.MA cs.DS
2018-1-9	1801.02790	Better and Simpler Error Analysis of the Sinkhorn-Knopp Algorithm for  Matrix Scaling	cs.DS
2018-1-9	1801.02793	Tight Bounds on the Round Complexity of the Distributed Maximum Coverage  Problem	cs.DS cs.DC
2018-1-9	1801.02816	Adaptive Boolean Monotonicity Testing in Total Influence Time	cs.DS cs.CC cs.DM
2018-1-10	1801.03190	Risk-Averse Matchings over Uncertain Graph Databases	cs.DS cs.DB cs.DM cs.SI
2018-1-10	1801.03253	FPT algorithms for embedding into low complexity graphic metrics	cs.CG cs.DS
2018-1-10	1801.03347	A Polynomial Algorithm for Balanced Clustering via Graph Partitioning	cs.CG cs.DS
2018-1-11	1801.03462	Online Maximum Matching with Recourse	cs.DS
2018-1-12	1801.03879	Parameterized (Approximate) Defective Coloring	cs.DS cs.CC
2018-1-12	1801.05360	One-Pass Trajectory Simplification Using the Synchronous Euclidean  Distance	cs.DB cs.DS
2018-1-12	1801.05768	The Asymptotic Capacity of Private Search	cs.IT cs.CR cs.DS math.IT
2018-1-13	1801.04191	Computing permanents of complex diagonally dominant matrices and tensors	math.CO cs.DM cs.DS
2018-1-13	1801.04414	Tight Bounds for $\ell_p$ Oblivious Subspace Embeddings	cs.DS
2018-1-13	1801.04425	Longest Common Prefixes with $k$-Errors and Applications	cs.DS
2018-1-13	1801.05055	Toward Metric Indexes for Incremental Insertion and Querying	cs.DS cs.DB stat.ML
2018-1-14	1801.04497	Near-optimal approximation algorithm for simultaneous Max-Cut	cs.CC cs.DS
2018-1-14	1801.04498	Fast Methods for Solving the Cluster Containment Problem for  Phylogenetic Networks	q-bio.QM cs.DS
2018-1-15	1801.04641	Strategies for Stable Merge Sorting	cs.DS
2018-1-15	1801.04696	Robust capacitated trees and networks with uniform demands	math.OC cs.DS
2018-1-15	1801.04702	Searching for Maximum Out-Degree Vertices in Tournaments	cs.DS
2018-1-15	1801.04783	Subpolynomial trace reconstruction for random strings and arbitrary  deletion probability	math.PR cs.DS cs.IT math.IT
2018-1-15	1801.04801	Approximating the Incremental Knapsack Problem	cs.DS
2018-1-16	1801.04991	Vehicle Routing with Subtours	cs.DS
2018-1-16	1801.05127	Round- and Message-Optimal Distributed Graph Algorithms	cs.DC cs.DS
2018-1-17	1801.05489	Longest Processing Time rule for identical parallel machines revisited	cs.DS
2018-1-18	1801.05832	Efficient Computation of the 8-point DCT via Summation by Parts	cs.DS cs.NA math.NA stat.CO stat.ME
2018-1-18	1802.00347	Solving Minimum k-supplier in Adleman-Lipton model	cs.DS
2018-1-19	1801.06216	Degree-constrained 2-partitions of graphs	cs.DS math.CO
2018-1-19	1801.06232	NAE-SAT-based probabilistic membership filters	cs.DS cond-mat.stat-mech cs.CR
2018-1-19	1801.06237	Minor Excluded Network Families Admit Fast Distributed Algorithms	cs.DS cs.DC
2018-1-20	1801.06460	Empowering the Configuration-IP $-$ New PTAS Results for Scheduling with  Setups Times	cs.DS
2018-1-21	1801.06733	Probabilistic Tools for the Analysis of Randomized Optimization  Heuristics	cs.DS cs.DM cs.NE math.PR
2018-1-22	1801.06846	Linking and Cutting Spanning Trees	cs.DS cs.DM
2018-1-22	1801.06900	Efficient Learning of Optimal Markov Network Topology with k-Tree  Modeling	cs.DS cs.AI
2018-1-22	1801.07013	Sequence Covering Similarity for Symbolic Sequence Comparison	cs.DS cs.IR
2018-1-22	1801.07029	Deterministic Scheduling of Periodic Messages for Low Latency in Cloud  RAN	cs.NI cs.DS
2018-1-23	1801.07150	A Novel Weighted Distance Measure for Multi-Attributed Graph	cs.SI cs.AI cs.DS cs.IR
2018-1-23	1801.07301	Secure $k$-ish Nearest Neighbors Classifier	cs.DS cs.CG cs.CR
2018-1-23	1801.07342	Perfect simulation of the Hard Disks Model by Partial Rejection Sampling	math.PR cs.DS
2018-1-23	1801.07355	The Importance of Communities for Learning to Influence	cs.SI cs.DS
2018-1-23	1801.07386	Learning Networks from Random Walk-Based Node Similarities	cs.SI cs.DS cs.LG
2018-1-23	1801.07399	Onion Curve: A Space Filling Curve with Near-Optimal Clustering	cs.CG cs.DC cs.DS
2018-1-23	1801.07449	Sliding Suffix Tree using LCA	cs.DS
2018-1-23	1801.07456	Heuristic algorithms for the Maximum Colorful Subtree problem	cs.DS
2018-1-23	1801.07541	Improved Pseudo-Polynomial-Time Approximation for Strip Packing	cs.DS cs.CG
2018-1-23	1801.07544	An Efficient Primal-Dual Algorithm for Fair Combinatorial Optimization  Problems	cs.DS cs.DM
2018-1-23	1801.07553	Stable gonality is computable	cs.DM cs.DS math.CO math.NT
2018-1-24	1801.07656	Byzantine Gathering in Polynomial Time	cs.DS cs.DC
2018-1-25	1801.08098	A Chronological Edge-Driven Approach to Temporal Subgraph Isomorphism	cs.DS
2018-1-25	1801.08293	Finding induced subgraphs in scale-free inhomogeneous random graphs	cs.DS math.CO
2018-1-26	1801.08565	Rollercoasters and Caterpillars	cs.CG cs.DM cs.DS
